"Survived","Pclass","Sex","Age","SibSp","Parch","Fare","Embarked"
1,3,"female",-0.104578665581935,1,1,-0.198132997591822,"C"
0,3,"male",1.2011353296286,0,0,-0.507697067414783,"S"
0,3,"male",0.279454862421163,0,0,-0.489167454425828,"C"
0,3,"male",-0.719032310386891,0,0,-0.506187813533189,"S"
0,3,"female",1.35474874082984,1,0,-0.356268594628204,"S"
1,2,"female",-0.027771959981315,1,0,-0.124849666117153,"S"
0,2,"male",-0.334998782383793,0,0,-0.38645367226008,"S"
0,2,"male",-0.488612193585032,0,0,-0.345285251047219,"C"
1,1,"female",-0.79583901598751,0,2,-0.119148711121746,"S"
0,1,"male",0.586681684823641,1,0,0.420494069765409,"S"
0,3,"male",-1.02625913278937,0,0,-0.462586475063198,"S"
0,1,"male",-0.411805487984413,0,0,0.945714420560054,"C"
0,3,"female",-0.104578665581935,0,2,-0.341260574029635,"C"
1,3,"female",-0.565418899185652,0,0,-0.492101443971647,"S"
1,3,"female",-0.411805487984413,1,0,-0.329102024759515,"S"
0,3,"male",-0.79583901598751,0,0,-0.512224829059564,"Q"
0,2,"male",-0.87264572158813,0,0,-0.416638749891956,"S"
0,2,"male",-0.79583901598751,1,1,0.0914767235779591,"S"
1,3,"male",-0.181385371182554,0,0,-0.49117979293462,"S"
0,3,"female",-1.56390607199371,2,2,0.0436836839941552,"S"
0,2,"male",0.548278332023332,0,2,-0.124849666117153,"S"
0,2,"male",0.970715212826739,0,0,-0.38645367226008,"S"
0,2,"male",1.66197556323231,0,0,-0.396012280176841,"S"
1,1,"female",-0.565418899185652,1,0,0.692159768452294,"S"
0,3,"male",2.0076057384351,0,0,-0.486064428445271,"S"
0,3,"male",0.85550515442581,0,2,-0.356268594628204,"S"
0,3,"male",-0.104578665581935,0,0,-0.50090542494761,"S"
0,1,"male",1.66197556323231,0,1,0.587099599585295,"C"
1,3,"female",-1.02625913278937,0,0,-0.492437504502615,"Q"
0,3,"male",0.0490347456193045,0,0,-0.486064428445271,"S"
0,3,"male",-0.104578665581935,0,0,-0.473738855078922,"S"
0,3,"male",-0.104578665581935,8,2,0.751523754461651,"S"
0,3,"male",1.12432862402798,0,1,-0.324071178487536,"S"
1,2,"female",0.8171018016255,0,0,-0.331114363268307,"S"
0,3,"male",-0.258192076783174,0,0,-0.491598359344449,"S"
0,3,"male",-0.949452427188749,0,0,-0.473738855078922,"S"
0,3,"male",-2.17835971679866,4,1,0.150589167273717,"S"
1,3,"male",-1.56390607199371,0,2,-0.235025199473501,"S"
1,1,"female",-0.104578665581935,0,1,0.458728501432452,"S"
0,3,"female",1.2011353296286,1,4,-0.0866152344501103,"S"
0,1,"male",-0.104578665581935,0,0,-0.126358919998747,"S"
0,3,"male",-0.104578665581935,0,0,0.488829060846959,"S"
0,1,"male",2.43004261923851,0,0,0.0260757220422274,"S"
0,3,"male",-1.9479395999968,4,1,-0.0619640877174114,"Q"
1,3,"female",-2.17835971679866,1,1,-0.424017995203696,"S"
0,3,"male",-0.642225604786271,0,0,-0.488579851581261,"S"
0,1,"male",2.04600909123541,0,0,-0.0303542744213107,"C"
0,3,"male",-0.87264572158813,1,1,-0.490004587245486,"S"
0,3,"male",-0.104578665581935,3,1,-0.13558146738454,"S"
0,1,"female",1.5851688576317,0,0,-0.0702649840661773,"C"
0,2,"male",0.0490347456193045,0,0,-0.38645367226008,"S"
0,3,"male",0.509874979223022,0,0,-0.648057678403007,"S"
0,3,"female",-0.104578665581935,8,2,0.751523754461651,"S"
0,2,"male",-0.104578665581935,0,0,-0.345200732829849,"C"
0,3,"male",-1.56390607199371,4,2,-0.0164349289559982,"S"
1,2,"male",-2.17835971679866,2,1,0.136754340025773,"S"
1,3,"female",-1.9479395999968,0,2,-0.204840121841625,"S"
0,1,"male",-0.104578665581935,0,0,0.358111575992865,"S"
1,3,"female",-0.104578665581935,1,0,-0.336145209540286,"Q"
1,1,"male",1.2011353296286,0,0,-0.113781804318799,"S"
0,3,"male",0.8171018016255,1,1,-0.336145209540286,"Q"
0,3,"male",0.509874979223022,0,0,-0.489167454425828,"S"
1,2,"female",0.202648156820544,0,0,-0.38645367226008,"S"
0,2,"male",-0.79583901598751,0,0,-0.38645367226008,"S"
1,3,"female",-0.79583901598751,1,0,-0.490004587245486,"S"
1,2,"male",-2.02474630559742,1,1,-0.124849666117153,"S"
1,1,"female",1.12432862402798,0,0,-0.090221345057865,"C"
1,1,"female",2.19962250243665,0,0,2.30043680338673,"C"
0,3,"male",-0.104578665581935,0,0,-0.492101443971647,"Q"
0,3,"male",0.970715212826739,0,1,-0.478936725447131,"S"
1,3,"female",-0.104578665581935,0,0,-0.492101443971647,"Q"
0,2,"female",-0.411805487984413,0,0,-0.38645367226008,"S"
0,3,"male",-0.104578665581935,0,0,-0.456885520067791,"S"
0,3,"male",-0.104578665581935,8,2,0.751523754461651,"S"
0,3,"male",0.356261568021783,0,0,-0.517340193548913,"S"
0,3,"male",1.23953868242891,0,0,-0.502666221142803,"C"
1,3,"male",-0.87264572158813,0,0,-0.486064428445271,"S"
0,3,"female",-2.10155301119804,0,1,-0.437516761920671,"S"
0,3,"male",0.202648156820544,1,0,-0.329102024759515,"S"
1,3,"male",-0.258192076783174,0,0,-0.269989581063758,"C"
1,3,"female",-1.02625913278937,0,0,-0.492101443971647,"Q"
1,1,"male",0.8171018016255,0,0,-0.0242327406775662,"C"
0,3,"male",-0.411805487984413,0,0,-0.506187813533189,"S"
1,2,"female",0.433068273622402,0,0,-0.225466591556741,"S"
0,3,"male",-0.565418899185652,0,0,-0.502163136515605,"S"
0,2,"male",0.0490347456193045,0,0,-0.38645367226008,"S"
0,3,"male",-0.104578665581935,1,0,-0.492101443971647,"Q"
1,1,"female",0.125841451219924,1,0,1.63141876743084,"C"
1,3,"female",-0.181385371182554,0,0,-0.488579851581261,"S"
0,2,"male",0.970715212826739,1,0,-0.104726281029236,"S"
1,1,"female",0.202648156820544,0,0,0.887189579708864,"C"
0,2,"male",0.0490347456193045,0,0,-0.436762134979874,"S"
1,3,"male",-1.02625913278937,0,0,-0.486064428445271,"S"
0,2,"male",-0.181385371182554,0,0,-0.38645367226008,"S"
0,3,"male",1.66197556323231,0,0,-0.486064428445271,"S"
0,3,"male",-0.104578665581935,0,0,-0.489167454425828,"S"
1,1,"male",0.663488390424261,1,0,1.16304697950956,"S"
0,3,"male",-0.565418899185652,0,0,-0.459904027830979,"S"
1,2,"male",-0.79583901598751,0,0,-0.436762134979874,"S"
0,3,"male",-0.680628957586581,0,0,-0.502163136515605,"S"
0,2,"male",-0.87264572158813,0,0,-0.38645367226008,"S"
0,3,"female",-0.104578665581935,3,1,-0.13558146738454,"S"
1,1,"female",0.433068273622402,1,0,1.0317418918109,"S"
0,3,"male",-0.027771959981315,0,0,-0.491598359344449,"S"
0,2,"male",2.27642920803727,0,0,-0.376391979716121,"S"
1,3,"female",-1.87113289439618,4,2,-0.0164349289559982,"S"
0,2,"male",-0.411805487984413,0,0,-0.436762134979874,"S"
0,3,"female",-0.104578665581935,0,0,-0.49612612098923,"S"
0,2,"male",1.12432862402798,1,0,-0.124849666117153,"S"
1,2,"female",-1.64071277759433,0,2,-0.119818819845174,"S"
0,2,"male",-0.79583901598751,0,0,-0.436762134979874,"S"
0,2,"male",0.279454862421163,0,0,-0.40104312644882,"S"
0,3,"female",-0.104578665581935,1,0,-0.35719024566523,"C"
1,3,"female",-0.104578665581935,1,0,-0.336145209540286,"Q"
0,2,"male",-0.027771959981315,0,0,-0.436762134979874,"S"
0,3,"male",-0.565418899185652,0,0,-0.504678559651595,"S"
0,3,"male",0.0490347456193045,0,0,-0.502666221142803,"C"
0,1,"male",1.12432862402798,2,0,1.16304697950956,"Q"
0,3,"female",-0.334998782383793,0,0,-0.491598359344449,"S"
1,2,"female",-0.411805487984413,0,2,-0.356268594628204,"S"
1,1,"male",0.586681684823641,1,1,0.409510726184424,"S"
0,2,"male",1.89239568003417,1,0,-0.124849666117153,"S"
0,3,"male",-0.104578665581935,0,0,-0.502163136515605,"S"
0,3,"female",-0.027771959981315,1,1,-0.437516761920671,"S"
0,1,"male",2.50684932483913,0,0,-0.113781804318799,"S"
0,3,"male",0.0490347456193045,1,0,-0.324071178487536,"S"
0,3,"female",0.893908507226119,0,2,-0.241313757313476,"S"
1,3,"female",-0.027771959981315,0,2,-0.341260574029635,"C"
1,1,"female",-0.104578665581935,0,0,0.945714420560054,"C"
1,1,"female",0.0490347456193045,0,0,1.09261513170185,"S"
1,1,"female",0.433068273622402,0,0,9.66174010498166,"C"
1,2,"female",1.5851688576317,0,1,-0.124849666117153,"S"
0,3,"male",-0.104578665581935,0,0,-0.492101443971647,"Q"
1,3,"male",-2.02474630559742,4,2,-0.0164349289559982,"S"
0,1,"male",1.73878226883293,1,1,0.954769943849617,"S"
0,1,"male",0.8171018016255,0,0,-0.648057678403007,"S"
0,3,"female",-0.104578665581935,0,0,-0.492101443971647,"Q"
0,2,"male",0.509874979223022,0,0,-0.436762134979874,"S"
0,3,"male",-1.02625913278937,4,1,0.150589167273717,"S"
1,3,"male",-0.334998782383793,1,0,-0.491598359344449,"S"
1,1,"female",2.19962250243665,0,1,2.44012730565152,"S"
1,1,"female",0.433068273622402,0,0,2.08134344824203,"S"
0,1,"male",-0.104578665581935,0,0,-0.0242327406775662,"S"
1,3,"male",-0.334998782383793,0,0,-0.648057678403007,"S"
1,2,"female",0.893908507226119,0,1,-0.255651669188617,"S"
0,1,"male",0.586681684823641,0,1,-0.0503931412918589,"C"
1,3,"female",-0.104578665581935,0,0,-0.492101443971647,"Q"
1,1,"female",2.58365603043975,1,0,0.920727213296387,"S"
0,3,"female",1.2011353296286,0,0,-0.492101443971647,"S"
0,2,"male",-0.104578665581935,0,0,-0.648057678403007,"S"
0,3,"male",-1.71751948319494,4,1,-0.0619640877174114,"Q"
1,3,"female",0.433068273622402,1,1,-0.240559130372679,"S"
0,3,"male",2.73726944164099,0,0,-0.492101443971647,"Q"
0,3,"male",-0.104578665581935,0,0,-0.490004587245486,"S"
0,3,"male",-1.02625913278937,0,0,-0.456885520067791,"S"
1,3,"male",-0.79583901598751,0,0,-0.486064428445271,"S"
0,1,"male",-0.104578665581935,0,0,-0.124849666117153,"S"
0,3,"male",0.279454862421163,0,0,-0.473738855078922,"C"
1,3,"male",0.0490347456193045,0,0,-0.456885520067791,"S"
0,3,"male",-0.565418899185652,0,0,-0.489167454425828,"S"
1,2,"male",0.970715212826739,0,0,-0.38645367226008,"S"
1,3,"female",-0.565418899185652,0,0,-0.492101443971647,"Q"
1,1,"female",-0.258192076783174,0,0,0.938671235779283,"S"
1,1,"female",-0.79583901598751,1,0,1.18476413669644,"C"
0,2,"male",0.509874979223022,0,0,-0.38896909539607,"C"
0,3,"female",-0.411805487984413,0,0,-0.469965720374937,"S"
0,3,"male",-0.411805487984413,0,0,-0.489167454425828,"S"
0,1,"male",-0.104578665581935,0,0,-0.090221345057865,"C"
0,3,"male",-0.450208840784722,0,0,-0.502581702925434,"C"
0,1,"female",-2.10155301119804,1,2,2.40164133167088,"S"
1,1,"male",-0.104578665581935,0,0,-0.0342944332215249,"S"
1,1,"female",1.5851688576317,0,1,4.33289869726639,"C"
1,3,"female",-0.104578665581935,0,0,-0.492101443971647,"Q"
1,3,"male",-0.104578665581935,2,0,-0.180188975108926,"Q"
0,3,"male",-0.79583901598751,0,0,-0.648057678403007,"S"
1,2,"female",-0.104578665581935,0,0,-0.399533872567226,"Q"
0,3,"male",-0.104578665581935,0,0,-0.486064428445271,"S"
1,1,"male",-2.18450425324671,1,2,2.40164133167088,"S"
1,1,"female",-0.104578665581935,0,0,1.58328966731607,"C"
1,1,"female",-0.949452427188749,1,0,1.5433789576712,"C"
0,2,"male",0.0490347456193045,1,0,-0.165096436292988,"C"
1,1,"female",0.0490347456193045,0,0,0.497550535944063,"C"
1,1,"female",-0.411805487984413,0,0,1.02536881575356,"C"
1,1,"female",-0.87264572158813,2,2,4.63181548403933,"C"
0,2,"female",-0.258192076783174,1,1,-0.124849666117153,"S"
0,3,"male",-0.104578665581935,0,0,-0.489167454425828,"S"
0,2,"male",1.04752191842736,1,1,-0.119818819845174,"S"
1,3,"female",-0.258192076783174,0,0,-0.490004587245486,"S"
1,2,"female",-0.411805487984413,1,0,-0.124849666117153,"S"
0,2,"male",1.89239568003417,0,0,-0.366330287172163,"S"
1,1,"female",0.125841451219924,0,2,2.66961841387115,"S"
1,1,"female",0.8171018016255,1,1,2.05853761592189,"C"
0,3,"male",-0.565418899185652,0,0,-0.502163136515605,"S"
0,3,"male",-0.181385371182554,0,0,-0.489167454425828,"S"
1,2,"female",0.0490347456193045,0,0,-0.399533872567226,"Q"
1,2,"female",-0.565418899185652,1,1,-0.064479510853401,"S"
0,3,"male",-0.104578665581935,8,2,0.751523754461651,"S"
1,1,"female",0.509874979223022,0,0,2.08134344824203,"C"
0,3,"male",2.43004261923851,0,0,-0.522538063917122,"S"
1,2,"female",0.509874979223022,0,0,-0.38645367226008,"S"
1,3,"female",0.125841451219924,1,1,-0.235025199473501,"S"
1,1,"female",-1.02625913278937,0,1,0.518680090286376,"C"
1,3,"female",-0.104578665581935,2,0,-0.180188975108926,"Q"
0,1,"male",1.23953868242891,0,0,-0.0745412033973598,"S"
0,1,"male",0.663488390424261,0,1,2.44012730565152,"S"
0,3,"male",-1.02625913278937,2,0,-0.285836746820493,"S"
1,1,"female",-0.104578665581935,1,0,2.04143273859716,"S"
0,3,"male",-0.104578665581935,0,0,-0.489167454425828,"S"
0,1,"male",-0.027771959981315,1,0,0.692159768452294,"S"
1,1,"female",0.893908507226119,0,0,2.05853761592189,"C"
1,3,"male",1.2011353296286,0,0,-0.486064428445271,"S"
0,1,"male",1.2011353296286,0,0,0.0663224922180623,"S"
1,2,"male",-2.10155301119804,1,1,-0.124849666117153,"S"
1,1,"female",-0.411805487984413,3,2,4.64439259971928,"S"
0,2,"male",-0.104578665581935,0,0,-0.38645367226008,"S"
0,2,"male",-0.334998782383793,0,0,-0.38645367226008,"S"
0,2,"male",0.509874979223022,0,0,-0.38645367226008,"S"
1,2,"female",-0.411805487984413,0,0,-0.38645367226008,"S"
1,2,"female",0.8171018016255,0,0,-0.38645367226008,"S"
1,3,"female",-0.104578665581935,1,0,-0.324071178487536,"S"
1,3,"male",-2.02474630559742,1,1,-0.328095855505119,"S"
0,3,"male",0.970715212826739,0,0,-0.473738855078922,"S"
0,3,"male",-0.488612193585032,0,0,-0.462419450966968,"S"
0,1,"male",-0.104578665581935,0,0,0.0562607996741036,"S"
0,3,"male",-1.10306583838999,1,1,-0.502581702925434,"C"
0,3,"male",-0.334998782383793,1,0,-0.289861423838076,"S"
0,3,"male",-0.104578665581935,0,0,-0.502666221142803,"C"
0,3,"male",-0.104578665581935,0,0,-0.456885520067791,"S"
1,1,"female",-0.565418899185652,0,1,0.458728501432452,"S"
0,2,"female",0.663488390424261,0,0,-0.38645367226008,"S"
1,3,"female",-0.104578665581935,0,0,-0.489501502618288,"Q"
1,3,"female",-0.104578665581935,0,0,-0.489501502618288,"Q"
0,3,"male",0.8171018016255,1,4,-0.0866152344501103,"S"
0,2,"male",-0.027771959981315,1,0,-0.090221345057865,"C"
0,3,"female",1.2011353296286,0,1,-0.35719024566523,"C"
0,3,"male",0.433068273622402,0,0,-0.506187813533189,"S"
0,3,"male",-0.104578665581935,1,0,-0.336145209540286,"Q"
0,3,"male",0.0490347456193045,0,0,-0.502163136515605,"S"
1,1,"female",2.35323591363789,1,0,0.86622704946278,"C"
1,3,"female",-0.104578665581935,0,0,-0.502581702925434,"C"
1,3,"female",-0.104578665581935,0,0,-0.492101443971647,"Q"
1,1,"female",-0.411805487984413,0,0,0.746492908189672,"C"
1,1,"male",-0.334998782383793,1,0,0.467617000625785,"C"
0,3,"male",-0.87264572158813,1,0,-0.517340193548913,"S"
0,3,"male",-0.79583901598751,0,0,-0.486064428445271,"S"
0,1,"male",-0.565418899185652,0,0,2.08134344824203,"C"
0,3,"female",-2.02474630559742,3,1,-0.223957337675147,"S"
1,1,"female",-0.104578665581935,1,0,1.00549697297924,"C"
1,3,"female",-0.565418899185652,0,0,-0.502163136515605,"S"
0,1,"male",-0.181385371182554,0,2,3.60803826769153,"C"
0,3,"male",-0.719032310386891,0,0,-0.567312595737738,"C"
0,3,"male",-0.79583901598751,0,0,-0.491598359344449,"S"
1,1,"female",0.970715212826739,0,0,3.93051551372541,"C"
1,3,"female",-2.17835971679866,0,2,-0.331281387364537,"C"
0,3,"male",0.202648156820544,0,0,-0.488579851581261,"S"
1,1,"female",0.433068273622402,1,0,0.3983583461687,"S"
0,3,"male",-0.104578665581935,0,0,-0.489167454425828,"S"
0,2,"male",-0.87264572158813,0,0,0.831011125558925,"S"
0,3,"male",-2.17835971679866,5,2,0.295729082220321,"S"
1,2,"female",0.509874979223022,0,0,-0.38645367226008,"S"
0,3,"male",-0.104578665581935,0,0,-0.492520010381475,"Q"
1,2,"female",-0.949452427188749,0,0,-0.406577057347997,"C"
1,1,"male",0.509874979223022,1,2,1.76674853214709,"S"
1,3,"male",-0.642225604786271,0,0,-0.49117979293462,"S"
0,3,"male",-0.104578665581935,2,0,-0.488579851581261,"S"
1,1,"female",-0.488612193585032,1,0,1.63141876743084,"C"
1,3,"female",-0.411805487984413,0,2,-0.311997147434786,"S"
0,3,"male",-0.565418899185652,0,0,-0.49117979293462,"S"
0,3,"female",0.125841451219924,0,0,-0.490004587245486,"S"
0,2,"male",1.27794203522922,0,0,-0.124849666117153,"S"
0,2,"male",-0.488612193585032,0,0,-0.436762134979874,"S"
1,2,"female",-0.104578665581935,0,0,-0.393496857040851,"S"
1,3,"male",0.74029509602488,0,0,-0.488579851581261,"S"
0,3,"male",-0.258192076783174,0,0,-0.486064428445271,"S"
0,3,"female",-0.642225604786271,1,0,-0.450345419914218,"S"
0,3,"male",-0.104578665581935,1,0,-0.329102024759515,"S"
0,3,"female",-0.719032310386891,0,0,-0.473738855078922,"S"
0,2,"male",0.356261568021783,1,0,-0.225466591556741,"S"
0,3,"male",1.66197556323231,0,0,-0.492101443971647,"S"
1,2,"male",-2.02474630559742,1,1,-0.270744208004555,"S"
0,3,"male",-0.642225604786271,0,0,-0.491598359344449,"S"
0,3,"female",-0.104578665581935,3,1,-0.13558146738454,"S"
0,3,"male",-0.104578665581935,0,0,-0.489167454425828,"S"
0,3,"male",-0.104578665581935,0,0,-0.510045466454543,"Q"
1,1,"female",0.279454862421163,1,0,1.16304697950956,"Q"
0,2,"male",-0.104578665581935,0,0,-0.648057678403007,"S"
1,3,"male",1.12432862402798,0,0,-0.488579851581261,"S"
0,3,"female",-0.104578665581935,0,0,-0.486064428445271,"S"
1,2,"female",0.356261568021783,1,1,0.00595233695430998,"S"
1,2,"female",-0.87264572158813,0,2,-0.38645367226008,"S"
0,2,"male",0.0490347456193045,0,0,-0.38645367226008,"S"
0,3,"female",-1.48709936639309,0,2,-0.162077928529801,"S"
0,3,"male",-0.104578665581935,0,0,-0.489167454425828,"C"
0,3,"male",-0.642225604786271,0,0,-0.492437504502615,"Q"
0,3,"male",-0.027771959981315,0,0,-0.489586020835657,"S"
0,3,"female",-0.104578665581935,1,1,-0.358280933136996,"S"
0,3,"male",-0.87264572158813,1,1,-0.241313757313476,"S"
0,3,"male",-0.104578665581935,0,0,-0.502163136515605,"S"
